Date,Initials,Clinic,User,Reason,Note,Resolution,Ticket,Escalated,Technician,0-3,4-10,11-20,21-30,31+,Remote session,3+ topics,BP Reinstall,JIRA
2/3,SF,IN_hsi,Alisa,Schedule questions/issues,Looking for Bridget in relation to ticket. Told her I'd ping Bridget and ask that she reach out when she can.,Unresolved,265852,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,JI,AB_ihu,Taylor,Installation assistance,Help getting BP installed. ,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,LB,CT_ahhc,Ed,Cloud Noah issue,Upgrading a client device to 4.14 in order to connect to the server.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,SF,AB_med,Amani,Installation assistance,"Called back from yesterday to finish installation. Just needed the launch link. Once the installation began, told her once it finished it would launch automatically.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,LR,MD_hcc,Megan,Integrated payment processing,"Said there were transactions missing from QB.
- First patient had nothing missing in QB.
- Second patient wasn't related to QB - it was a missing card payment. She didn't have the privilege to backdate the payment, so I sent the cash workaround instructions via ticket.",Resolved,265991,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,SF,AB_edm,Cheryl,System performance issues,"Mobile hearing clinic, clinician is unable to run Blueprint today. Unclear whether they have an internet connection. Told them to have the affected party reach out if they could, and that most likely it was an internet issue (unable to launch the application).",Waiting on Customer,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,JI,ON_bec,Sydney,3rd party billing,Help with a 3rd party return application,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,JI,ON_chs,Susan,Add free form (mfr/insurance),REquest for merge fields for ADP forms,Unresolved,265994,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,JP,BC_ech,Laura,Patient/private billing,"Edit invoice, change allocation, receive/apply payment",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,JP,WA_sp,Ashley,Document management,"questions about document storage costs, how to see storage usage, best practices to scanning/archiving",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,SF,CA_rob,Talley,Patient/private billing,"Needed to edit an invoice to apply a discount and a refund.

Also had a followup question about an old ticket, and ultimately decided the change originally requested in the ticket wasn't desired.",Resolved,261381,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,LR,ON_hfa,Lara,Bug,"The flashing envelope 4.8.1.3 bug. Explained these icons are related to appt reminders (clinic doesn't have them) but nothing is actually being sent, it's just the UI doing something funny.",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BPOMS-12254
2/3,LB,AB_edm,Cheryl,Setup configuration,"Enabling the ""display invoice"" option.",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,JP,ON_laa,Marvin,3rd party billing,"delete refund, use credit in 3p bulk payment",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,SF,CA_apc,Dee,Add custom template,Wants a signature hard-coded onto a form. Created ticket.,Unresolved,266004,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,LB,DE_hos,Savannah,Installation assistance,Adding BP to a new computer.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,JP,MO_ehc1,Corrina,QBD skipped messages,Was able to help resolve several skips for them. 7 left escalated to L2 and transferred to Chris,Transferred,,TRUE,Chris,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/3,SF,NH_vhc,Cara,Backend configuration,Wants default warranties set on the backend. Creating ticket for L2.,Unresolved,tbd,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,LR,NY_fah,Tom,OAB,"Got super confused about the ""myhearingportal .com"" at the beginning of the OAB URL, was trying to use just that to make a QR code. Talked him through how to get the full URL from Setup and that he can paste it into a web browser if he'd like to see the tool.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,SF,NV_caa,Nanci,Installation assistance,Wanted Blueprint installed on a new computer. Got connected to help walk through it.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,JI,ON_hua,Tony,Interactive SMS,Wondering about how to activate interactive sms/a reminders,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/3,mm,SK_sch,Val,Document scanning,"couldn't scan multiple pages sent through feeder. We tested using a different setup, the TWAIN source, and it worked. ",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,JP,SD_bah,Stephanie,Online forms,Error loading online form. The template was using Adobe signature fields- I helped replace these with text eSignatures which resolved the issue,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,SF,BC_ech,Laura,Reports,Wants a list of HAs sold for the month to be able to reach out to manufacturers. Helped her run the HA Sale and Return Detail report.,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,JI,OH_aal,Kim,3rd party billing,Needed help fixing some 3p billing in two patients sales history,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,LB,TX_fhp,Lianne,Document scanning,Scanning froze BP. Needed to change back to the 32-bit installer. ,Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/3,JI,OH_aal,Kim,QBD sync issues,Had two transactions not syncing. Followed the instruction to change to singler user mode and then it worked,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,SF,CA_hfu,Robert,Local Noah issue,"Called per ticket. ""Open patient in Noah"" option was greyed out. Reinstalled missing file (per slack thread) and the option was available upon restart of Blueprint.",Resolved,265984,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/3,JP,AB_ffs,Kate,Cloud Noah issue,Noah 50138. All troubleshooting steps exhausted. Escalated to L2,Unresolved,266022,TRUE,L2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
2/4,LB,CT_ahhc,Paige,Training session,Wanted to setup a training session for next week. Creating a ticket.,Resolved,266038,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,WI_phs,Sam,Printing issue,"Microsoft print to PDF was causing BP to crash. I showed her how to save the file as a PDF rather than use print to PDF. Also, since it was a report, I showed her the checkbox to generate the report as an external file saved as PDF. The issue will require further investigation",Unresolved,TBD,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,JI,VA_fhc,Sheila,Merge patient files,How to merge a patient that was duplicated,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,LB,MD_jas,Marcie,Reports,Wanted to find a report that included COGS. Recommended the Sales by Income Account.,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,ON_ted,Annette,Appointment reminders,General info on reminders. sent in FD,Resolved,266043,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,LB,NY_ths,Amanda,Local Noah issue,BPLink wouldn't start. Getting a 'placeholder could not connect' error. Renamed the existing files and recreated the BPlink code for a reintegration.,Resolved,,TRUE,Logan,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/4,JI,TN_hsm,Tom,Password issues,Thought his pw wasnt working but he apparently typed it in wrong,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JI,AB_edm,Cheryl,Schedule questions/issues,Wondering best way to move appt from one provider to another,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,LB,Silent,Unknown,Silent/spam,User hung up 2 seconds into the call.,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JI,MA_hyw,Annette,Out of scope,Calling regarding an issue where Noah is throwing an error message when tryin to save audiograms.  She stated that BP is sending patient data to Noah.  She did not have BP on the computer she was using and it is not the server computer so I could not test that connection.  She may reach out to Himsa and may call us back when we can get connected to the server computer. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,mm,ON_arn,Tracey,Patient/private billing,needed help clearing out some outstanding balances they found in the a/r summary,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,JP,AB_cec,Karen,3rd party billing,meaning of yellow triangle next to invoice (open balance),Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,mm,IRL_whc,Clara,Cloud Noah issue,audiograms not exporting. when they try to manually export they get an error that the action failed. Admin shows the server is up. ,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,FL_del,Grant,Installation assistance,Help installing BP on new computer,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,JI,VT_hlo,Martin,Marketing template issues/questions,Wanted to know how to edit and upload word templates,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,JP,Unknown,Sarah,User solved,"As soon as I answered she said ""ope, it's working now"" and apologized and we ended the call",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JI,NC_brh,Sam,Heidi Health integration,Questions on how to use HH mobile app. Sent info in a ticket,Resolved,266061,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,LR,MI_com,Tyler,QBD sync issues,"Scheduled OBC. QB was throwing an error about opening a different company file when it was the right path. Reinstalling BP worked. See ticket for better notes.
Also threw in a couple of enhancement reqs and asked about updating Noah Cloud. Offered to open a ticket for the Noah upgrade but he declined.",Resolved,265647,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"BPOMS-1238, BPOMS-10263"
2/4,JP,IRL_whc,Aoife,Cloud Noah issue,audiograms not transferring. restarting services resolved it,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,JP,AB_inn,IT,Cloud Noah question,"trying to get access to Noah, advised Anu (owner/admin) would need to approve. They will forward request to Anu",resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,BC_ech,Laura,OAB,set online booking terms and conditions. showed her where to do this in setup,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JI,LA_cph,John,Local Noah issue,"Needed help getting his computer reconected to Noah, also needed help installing BP on a computer",Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,
2/4,LB,MA_nvh,Sarah,Document faxing,Wanted to know if there was any way to view the status of faxes sent out of Blueprint (:)),Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,Ji,NC_brh,Tina,Patient/private billing,Needed help cleaning up some old test patient transactions,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,LB,WA_east,Whitney,Installation assistance,Reintalling Blueprint.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,LR,MA_adv,Samina,HCFA questions,"Started the call confused about the display monaraul/binaural button on prepare HCFA. She was saying she didn't know what Wellpoint would accept. I advised that I cannot confirm what the insurer will take. Then she said she couldn't generate the HCFA. Upon remoting in, her Mac display wasn't meeting the resolution requirement. Adjusted her system settings and that did the trick.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,SF,NV_caa,Nanci,Marketing template issues/questions,Wanted to know where to find and how to edit the Oticon Zeal templates. Showed her where to find them in Setup.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,LB,CA_apd,Katie,Appointment reminders,"Appointment reminders not being sent to patients. All are showing a ""delivery failed"" symbol. Advised to reach out to the patient to confirm that the number the clinic has on file is accurate.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,mm,BC_gor,Ingrid,Appointment reminders,called to see where they were at with their request. Also had random questions about BP.,Resolved,265776,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2/4,JI,Prospect,Sam,Accounting/sales department,Wanted to know how to reach us about a possible software integration partnership. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,LB,FL_ken,Sandy,Order/sale process,Checkboxes on the Phonak Audeo & CROS Infinio Order form are checked by default and cannot be unchecked. Will create a ticket to let the clinic known once the form has been fixed.,Unresolved,TBD,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,JI,BC_nph,Mehrnaz,Installation assistance,Having issues connecting to blueprint. After much troubleshooting it appears that her internet connection speed is too slow to connect.   ,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
2/4,LR,NJ_aa,Shaylee,Manual marketing,"Wanted a list of patients who purchased aids 3+ years ago. Doesn't have any marketing privileges to run that. Advised I can't update privileges, but I can send a ticket with instructions to forward to the owner along with resources on how to run a marketing campaign. She declined.",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,mm,NV_caa,Nancy,Manual marketing,wanted to confirm how to send out email campaign,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,TX_thc,Trupti,Schedule questions/issues,"help with filtering schedule, also showed daily schedule report",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,mm,TX_any,???,Integrated payment processing,took cc payment intended for patient but on 3rd party. Needed help right away and didn't want to wait cause they needed to give a receipt today. So I told her to refund it and run it again.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,BC_son,Verna,Cloud Noah issue,audiogram and tymp transferred separately. manually exporting resolved it. appears to be an isolated incident,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,mm,NH_vhc,Mike,Installation assistance,lost bp from his desktop. Reinstalled 64bit version,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/4,JP,AB_ace,Arnold,Update users,"Edit user scheduling/location, deactivate user. walked him through it",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,mm,NS_emp,Suzanne,Recalls,was trying to close out a loaned aid due recall but didn't know how,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,NY_baa,Romeris,Printing issue,got remotely connected and the issue had already resolved itself. probably something with the printer itself and not BP,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,mm,ON_hpc,Rayah,3rd party billing,needed help printing invoice for 3rd party,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,MA_hyw,Annette,Reports,Looking for the cash flow report,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,mm,MA_moo,Kim,Return/exchange help,needed help applying some return credits to sales,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,LB,ON_amhc,Lori,Reports,Inventory and KPI analysis reports are showing a box instead of the proper currency symbol. Will create a ticket and escalate.,Unresolved,266173,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,mm,WA_sp,Ashley,Backend configuration,wanted to know how to see tax rate in system. Also wanted to know if it's possible to change it. ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JP,AB_iai,Patti,Form assistance,Help using adobe acrobat,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,mm,ON_omni,Kabir,Form assistance,can't generate adp form for one client. Works for others. ,Unresolved,coming soon,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,mm,BC_hca,Mikhila,Local Noah issue,can't transfer audiograms. Reinstalled bplink,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,JP,OR_pac,Maralyn,Interactive SMS,provisioning failed because of no privacy policy. I responded to the ticket to request the URL once again. Also had questions about how reminders work and how to set up an online forms tablet,Waiting on Customer,250187,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
2/4,JP,BC_gor,Jason,Noah reintegration,Apparently a Phonak support rep deleted some files which resulted in the BP <-> Noah integration breaking...reintegrated quickly for him as he had a patient waiting which resolved the issue,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,SF,BPS,Jenny,Training session,Testing: successful,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/4,JI,KS_aa,Lisa,Document faxing,Overland Park clinic is having outbound fax issues,Unresolved,266098,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/4,LR,CA_sjs,Kelly,Bug,"- New administrator so she's getting into the Setup menu for the first time.
- Initially asked about how to update the upcoming appt notification campaign email template to include some parking info. Talked her through how to get there and gave an elevator pitch on the template editor.
- Is billing based on users? No, confirmed it's by location.
- How to review role privileges. Also noted the UG page that explains each privilege.
- Also works with CA_lg. Has a personal laptop she was trying to install BP to and struggling. Remoted in to install both systems for her.
- Confirmed the iFrame for OAB is all she needs to give her web developer.
- Uses block scheduling. PTs who cancel their online appts take the block with them - is it possible to reinstate the unlinked block after cancellations? Confirmed no. (This is apparently a bug)",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,BPOMS-1019
